 

stn;time;tre200s0
BER;201908270810;21.0
BER;201908270820;21.0
BER;201908270830;21.9
BER;201908270840;21.6
BER;201908270850;22.2
BER;201908270900;22.2
BER;201908270910;22.6
BER;201908270920;22.5
BER;201908270930;22.7
BER;201908270940;23.0
BER;201908270950;23.7
BER;201908271000;23.5
BER;201908271010;24.2
BER;201908271020;24.4
BER;201908271030;24.5
BER;201908271040;24.7
BER;201908271050;24.7
BER;201908271100;24.8
BER;201908271110;25.1
BER;201908271120;25.3
BER;201908271130;25.7
BER;201908271140;26.0
BER;201908271150;26.0
BER;201908271200;25.6
BER;201908271210;26.0
BER;201908271220;26.3
BER;201908271230;26.3
BER;201908271240;26.9
BER;201908271250;26.7
BER;201908271300;26.8
BER;201908271310;26.8
BER;201908271320;27.1
BER;201908271330;26.8
BER;201908271340;27.3
BER;201908271350;27.1
BER;201908271400;26.9
BER;201908271410;27.6
BER;201908271420;27.5
BER;201908271430;27.8
BER;201908271440;27.9
BER;201908271450;27.5
BER;201908271500;27.5
BER;201908271510;27.5
BER;201908271520;27.2
BER;201908271530;26.9
BER;201908271540;27.4
BER;201908271550;27.3
BER;201908271600;26.9
BER;201908271610;26.6
BER;201908271620;26.6
BER;201908271630;26.9
BER;201908271640;26.5
BER;201908271650;25.3
BER;201908271700;25.3
BER;201908271710;24.8
BER;201908271720;24.5
BER;201908271730;24.8
BER;201908271740;23.5
BER;201908271750;23.5
BER;201908271800;23.5
BER;201908271810;22.1
BER;201908271820;22.6
BER;201908271830;21.4
BER;201908271840;21.1
BER;201908271850;21.2
BER;201908271900;21.4
BER;201908271910;21.1
BER;201908271920;21.2
BER;201908271930;20.9
BER;201908271940;20.8
BER;201908271950;21.3
BER;201908272000;20.7
BER;201908272010;20.9
BER;201908272020;21.2
BER;201908272030;21.7
BER;201908272040;21.4
BER;201908272050;19.3
BER;201908272100;20.2
BER;201908272110;20.5
BER;201908272120;20.3
BER;201908272130;20.1
BER;201908272140;20.8
BER;201908272150;20.7
BER;201908272200;21.0
BER;201908272210;20.5
BER;201908272220;20.8
BER;201908272230;20.6
BER;201908272240;19.8
BER;201908272250;19.9
BER;201908272300;20.1
BER;201908272310;20.7
BER;201908272320;20.5
BER;201908272330;20.0
BER;201908272340;19.6
BER;201908272350;19.7
BER;201908280000;20.1
BER;201908280010;20.2
BER;201908280020;19.8
BER;201908280030;19.9
BER;201908280040;20.0
BER;201908280050;20.0
BER;201908280100;20.0
BER;201908280110;19.2
BER;201908280120;18.8
BER;201908280130;18.6
BER;201908280140;18.8
BER;201908280150;18.6
BER;201908280200;18.9
BER;201908280210;18.4
BER;201908280220;18.0
BER;201908280230;18.4
BER;201908280240;17.8
BER;201908280250;17.7
BER;201908280300;18.1
BER;201908280310;17.8
BER;201908280320;17.7
BER;201908280330;18.1
BER;201908280340;18.0
BER;201908280350;18.2
BER;201908280400;17.9
BER;201908280410;18.1
BER;201908280420;18.4
BER;201908280430;18.1
BER;201908280440;18.2
BER;201908280450;17.9
BER;201908280500;18.0
BER;201908280510;18.3
BER;201908280520;17.6
BER;201908280530;17.5
BER;201908280540;17.7
BER;201908280550;17.8
BER;201908280600;17.9
BER;201908280610;18.5
BER;201908280620;19.0
BER;201908280630;18.5
BER;201908280640;18.8
BER;201908280650;18.9
BER;201908280700;18.9
BER;201908280710;19.2
BER;201908280720;19.2
BER;201908280730;19.1
BER;201908280740;19.6
BER;201908280750;19.7
BER;201908280800;19.7
BER;201908280810;20.2
BER;201908280820;20.0
BER;201908280830;20.1
BER;201908280840;20.5
BER;201908280850;21.2
BER;201908280900;21.4
BER;201908280910;21.8
BER;201908280920;22.4
BER;201908280930;22.3
BER;201908280940;22.7
BER;201908280950;22.7
BER;201908281000;23.4
BER;201908281010;23.5
BER;201908281020;24.0
BER;201908281030;23.7
BER;201908281040;24.5
BER;201908281050;23.9
BER;201908281100;24.5
BER;201908281110;24.6
BER;201908281120;24.5
BER;201908281130;24.8
BER;201908281140;24.9
BER;201908281150;25.8
BER;201908281200;25.7
BER;201908281210;25.6
BER;201908281220;25.8
BER;201908281230;25.9
BER;201908281240;26.4
BER;201908281250;26.6
BER;201908281300;26.1
BER;201908281310;26.7
BER;201908281320;26.8
BER;201908281330;27.0
BER;201908281340;26.9
BER;201908281350;27.0
BER;201908281400;27.1
BER;201908281410;26.8
BER;201908281420;27.1
BER;201908281430;27.5
BER;201908281440;27.6
BER;201908281450;27.5
BER;201908281500;27.7
BER;201908281510;27.4
BER;201908281520;27.1
BER;201908281530;26.8
BER;201908281540;26.6
BER;201908281550;26.4
BER;201908281600;26.9
BER;201908281610;25.8
BER;201908281620;25.4
BER;201908281630;24.7
BER;201908281640;24.8
BER;201908281650;24.5
BER;201908281700;24.1
BER;201908281710;24.3
BER;201908281720;23.6
BER;201908281730;23.5
BER;201908281740;23.1
BER;201908281750;22.8
BER;201908281800;22.4
BER;201908281810;22.0
BER;201908281820;21.7
BER;201908281830;21.5
BER;201908281840;22.0
BER;201908281850;21.6
BER;201908281900;21.4
BER;201908281910;21.0
BER;201908281920;21.4
BER;201908281930;21.8
BER;201908281940;21.5
BER;201908281950;21.3
BER;201908282000;20.9
BER;201908282010;21.0
BER;201908282020;21.1
BER;201908282030;21.0
BER;201908282040;21.1
BER;201908282050;21.0
BER;201908282100;21.0
BER;201908282110;20.7
BER;201908282120;20.1
BER;201908282130;20.5
BER;201908282140;20.2
BER;201908282150;20.4
BER;201908282200;20.5
BER;201908282210;20.3
BER;201908282220;20.0
BER;201908282230;20.0
BER;201908282240;19.9
BER;201908282250;19.8
BER;201908282300;19.9
BER;201908282310;20.0
BER;201908282320;19.9
BER;201908282330;19.9
BER;201908282340;19.6
BER;201908282350;19.6
BER;201908290000;19.5
BER;201908290010;19.4
BER;201908290020;19.4
BER;201908290030;19.4
BER;201908290040;19.4
BER;201908290050;19.3
BER;201908290100;19.2
BER;201908290110;19.4
BER;201908290120;18.7
BER;201908290130;18.8
BER;201908290140;18.9
BER;201908290150;18.8
BER;201908290200;19.0
BER;201908290210;19.0
BER;201908290220;18.9
BER;201908290230;18.9
BER;201908290240;19.0
BER;201908290250;18.1
BER;201908290300;18.9
BER;201908290310;17.7
BER;201908290320;17.8
BER;201908290330;18.3
BER;201908290340;18.3
BER;201908290350;18.5
BER;201908290400;18.0
BER;201908290410;18.2
BER;201908290420;18.3
BER;201908290430;18.4
BER;201908290440;17.5
BER;201908290450;17.4
BER;201908290500;17.6
BER;201908290510;17.9
BER;201908290520;18.1
BER;201908290530;17.7
BER;201908290540;18.1
BER;201908290550;18.1
BER;201908290600;17.5
BER;201908290610;17.9
BER;201908290620;18.5
BER;201908290630;18.9
BER;201908290640;19.2
BER;201908290650;19.6
BER;201908290700;20.0
BER;201908290710;20.1
BER;201908290720;20.4
BER;201908290730;20.4
BER;201908290740;20.7
BER;201908290750;20.9
BER;201908290800;20.8
BER;201908290810;21.2
BER;201908290820;21.4
BER;201908290830;21.4
BER;201908290840;21.3
BER;201908290850;21.5
BER;201908290900;22.0
BER;201908290910;22.4
BER;201908290920;22.4
BER;201908290930;22.5
BER;201908290940;23.0
BER;201908290950;23.5
BER;201908291000;23.9
BER;201908291010;23.8
BER;201908291020;24.3
BER;201908291030;24.4
BER;201908291040;24.7
BER;201908291050;25.0
BER;201908291100;25.0
BER;201908291110;25.4
BER;201908291120;25.8
BER;201908291130;25.7
BER;201908291140;25.8
BER;201908291150;26.2
BER;201908291200;26.2
BER;201908291210;26.2
BER;201908291220;26.6
BER;201908291230;26.7
BER;201908291240;26.5
BER;201908291250;26.7
BER;201908291300;27.5
BER;201908291310;27.1
BER;201908291320;27.6
BER;201908291330;26.7
BER;201908291340;26.4
BER;201908291350;26.8
BER;201908291400;27.1
BER;201908291410;27.3
BER;201908291420;27.0
BER;201908291430;27.8
BER;201908291440;27.3
BER;201908291450;27.2
BER;201908291500;26.6
BER;201908291510;27.0
BER;201908291520;27.3
BER;201908291530;27.0
BER;201908291540;27.0
BER;201908291550;27.0
BER;201908291600;27.2
BER;201908291610;26.7
BER;201908291620;26.8
BER;201908291630;27.0
BER;201908291640;26.5
BER;201908291650;26.8
BER;201908291700;25.9
BER;201908291710;25.4
BER;201908291720;25.0
BER;201908291730;24.7
BER;201908291740;24.1
BER;201908291750;24.3
BER;201908291800;24.1
BER;201908291810;23.8
BER;201908291820;23.6
BER;201908291830;22.8
BER;201908291840;22.9
BER;201908291850;21.6
BER;201908291900;21.4
BER;201908291910;21.0
BER;201908291920;21.5
BER;201908291930;20.8
BER;201908291940;20.6
BER;201908291950;20.5
BER;201908292000;20.3
BER;201908292010;20.2
BER;201908292020;19.8
BER;201908292030;19.7
BER;201908292040;18.8
BER;201908292050;18.8
BER;201908292100;18.9
BER;201908292110;18.3
BER;201908292120;18.2
BER;201908292130;18.0
BER;201908292140;18.6
BER;201908292150;18.5
BER;201908292200;18.4
BER;201908292210;17.5
BER;201908292220;17.4
BER;201908292230;18.1
BER;201908292240;17.5
BER;201908292250;17.7
BER;201908292300;17.7
BER;201908292310;17.1
BER;201908292320;17.2
BER;201908292330;16.7
BER;201908292340;16.9
BER;201908292350;15.9
BER;201908300000;17.9
BER;201908300010;17.2
BER;201908300020;16.5
BER;201908300030;17.3
BER;201908300040;17.4
BER;201908300050;17.1
BER;201908300100;16.9
BER;201908300110;17.0
BER;201908300120;16.2
BER;201908300130;16.4
BER;201908300140;16.3
BER;201908300150;16.4
BER;201908300200;16.0
BER;201908300210;15.7
BER;201908300220;15.8
BER;201908300230;16.0
BER;201908300240;15.9
BER;201908300250;15.7
BER;201908300300;16.6
BER;201908300310;15.9
BER;201908300320;15.9
BER;201908300330;15.8
BER;201908300340;15.8
BER;201908300350;15.3
BER;201908300400;15.9
BER;201908300410;15.6
BER;201908300420;15.2
BER;201908300430;15.9
BER;201908300440;15.7
BER;201908300450;15.8
BER;201908300500;15.6
BER;201908300510;15.6
BER;201908300520;15.5
BER;201908300530;15.6
BER;201908300540;15.9
BER;201908300550;16.0
BER;201908300600;16.2
BER;201908300610;16.6
BER;201908300620;16.8
BER;201908300630;17.1
BER;201908300640;18.0
BER;201908300650;18.5
BER;201908300700;19.0
BER;201908300710;19.3
BER;201908300720;19.5
BER;201908300730;19.8
BER;201908300740;20.1
BER;201908300750;20.3
BER;201908300800;20.8
BER;201908300810;21.0
BER;201908300820;21.3
BER;201908300830;21.8
BER;201908300840;21.9
BER;201908300850;22.2
BER;201908300900;22.4
BER;201908300910;22.2
BER;201908300920;22.7
BER;201908300930;23.0
BER;201908300940;23.0
BER;201908300950;23.4
BER;201908301000;24.0
BER;201908301010;24.0
BER;201908301020;24.0
BER;201908301030;24.6
BER;201908301040;24.7
BER;201908301050;25.0
BER;201908301100;25.6
BER;201908301110;25.5
BER;201908301120;25.7
BER;201908301130;26.1
BER;201908301140;26.5
BER;201908301150;25.5
BER;201908301200;26.3
BER;201908301210;26.2
BER;201908301220;26.9
BER;201908301230;26.7
BER;201908301240;26.7
BER;201908301250;27.0
BER;201908301300;27.5
BER;201908301310;27.0
BER;201908301320;27.0
BER;201908301330;27.4
BER;201908301340;27.5
BER;201908301350;27.7
BER;201908301400;27.3
BER;201908301410;27.5
BER;201908301420;27.3
BER;201908301430;27.3
BER;201908301440;27.4
BER;201908301450;26.9
BER;201908301500;27.8
BER;201908301510;27.4
BER;201908301520;27.4
BER;201908301530;27.2
BER;201908301540;27.1
BER;201908301550;27.0
BER;201908301600;26.5
BER;201908301610;26.9
BER;201908301620;26.5
BER;201908301630;26.5
BER;201908301640;26.3
BER;201908301650;25.9
BER;201908301700;25.1
BER;201908301710;25.4
BER;201908301720;24.9
BER;201908301730;24.4
BER;201908301740;24.0
BER;201908301750;24.2
BER;201908301800;22.8
BER;201908301810;22.5
BER;201908301820;21.6
BER;201908301830;21.4
BER;201908301840;21.4
BER;201908301850;20.8
BER;201908301900;21.3
BER;201908301910;19.7
BER;201908301920;20.0
BER;201908301930;19.6
BER;201908301940;20.0
BER;201908301950;19.0
BER;201908302000;19.4
BER;201908302010;20.0
BER;201908302020;19.2
BER;201908302030;18.6
BER;201908302040;18.7
BER;201908302050;18.4
BER;201908302100;18.7
BER;201908302110;18.0
BER;201908302120;18.5
BER;201908302130;17.4
BER;201908302140;18.1
BER;201908302150;17.8
BER;201908302200;17.7
BER;201908302210;16.9
BER;201908302220;17.4
BER;201908302230;17.2
BER;201908302240;17.3
BER;201908302250;17.5
BER;201908302300;16.6
BER;201908302310;17.1
BER;201908302320;16.9
BER;201908302330;16.7
BER;201908302340;16.6
BER;201908302350;16.8
BER;201908310000;16.4
BER;201908310010;16.6
BER;201908310020;16.6
BER;201908310030;16.5
BER;201908310040;17.1
BER;201908310050;16.1
BER;201908310100;16.7
BER;201908310110;16.7
BER;201908310120;16.3
BER;201908310130;15.8
BER;201908310140;16.9
BER;201908310150;15.7
BER;201908310200;16.1
BER;201908310210;16.0
BER;201908310220;15.9
BER;201908310230;16.3
BER;201908310240;15.9
BER;201908310250;16.1
BER;201908310300;15.9
BER;201908310310;15.9
BER;201908310320;15.8
BER;201908310330;15.8
BER;201908310340;14.9
BER;201908310350;14.9
BER;201908310400;15.3
BER;201908310410;15.4
BER;201908310420;15.0
BER;201908310430;14.8
BER;201908310440;15.5
BER;201908310450;15.4
BER;201908310500;15.1
BER;201908310510;15.3
BER;201908310520;15.6
BER;201908310530;15.4
BER;201908310540;15.4
BER;201908310550;15.7
BER;201908310600;16.4
BER;201908310610;16.7
BER;201908310620;17.1
BER;201908310630;17.4
BER;201908310640;18.0
BER;201908310650;18.5
BER;201908310700;19.3
BER;201908310710;20.0
BER;201908310720;20.2
BER;201908310730;20.5
BER;201908310740;20.4
BER;201908310750;20.7
BER;201908310800;21.2
BER;201908310810;21.3
BER;201908310820;21.3
BER;201908310830;21.6
BER;201908310840;22.3
BER;201908310850;22.6
BER;201908310900;22.9
BER;201908310910;23.3
BER;201908310920;23.5
BER;201908310930;23.5
BER;201908310940;23.6
BER;201908310950;24.3
BER;201908311000;23.2
BER;201908311010;24.1
BER;201908311020;23.4
BER;201908311030;23.3
BER;201908311040;23.7
BER;201908311050;24.7
BER;201908311100;24.5
BER;201908311110;24.9
BER;201908311120;25.5
BER;201908311130;26.4
BER;201908311140;26.3
BER;201908311150;26.4
BER;201908311200;26.4
BER;201908311210;26.6
BER;201908311220;26.4
BER;201908311230;27.1
BER;201908311240;27.3
BER;201908311250;27.5
BER;201908311300;27.4
BER;201908311310;27.6
BER;201908311320;27.6
BER;201908311330;28.0
BER;201908311340;27.6
BER;201908311350;28.2
BER;201908311400;28.2
BER;201908311410;28.1
BER;201908311420;27.9
BER;201908311430;28.0
BER;201908311440;28.4
BER;201908311450;28.1
BER;201908311500;28.4
BER;201908311510;28.5
BER;201908311520;28.3
BER;201908311530;27.4
BER;201908311540;26.3
BER;201908311550;25.7
BER;201908311600;25.1
BER;201908311610;24.9
BER;201908311620;24.7
BER;201908311630;24.6
BER;201908311640;24.3
BER;201908311650;24.0
BER;201908311700;24.0
BER;201908311710;23.8
BER;201908311720;23.4
BER;201908311730;22.8
BER;201908311740;22.4
BER;201908311750;22.0
BER;201908311800;21.7
BER;201908311810;21.5
BER;201908311820;21.1
BER;201908311830;21.4
BER;201908311840;21.4
BER;201908311850;21.2
BER;201908311900;21.3
BER;201908311910;20.9
BER;201908311920;21.1
BER;201908311930;20.7
BER;201908311940;20.5
BER;201908311950;20.5
BER;201908312000;20.6
BER;201908312010;20.6
BER;201908312020;20.9
BER;201908312030;20.4
BER;201908312040;20.4
BER;201908312050;19.8
BER;201908312100;20.0
BER;201908312110;20.1
BER;201908312120;20.0
BER;201908312130;20.0
BER;201908312140;20.0
BER;201908312150;20.0
BER;201908312200;19.9
BER;201908312210;19.6
BER;201908312220;19.3
BER;201908312230;18.8
BER;201908312240;18.8
BER;201908312250;18.7
BER;201908312300;19.4
BER;201908312310;19.2
BER;201908312320;19.1
BER;201908312330;19.2
BER;201908312340;19.2
BER;201908312350;19.0
BER;201909010000;18.5
BER;201909010010;18.9
BER;201909010020;18.2
BER;201909010030;18.0
BER;201909010040;18.1
BER;201909010050;18.4
BER;201909010100;18.5
BER;201909010110;18.2
BER;201909010120;18.4
BER;201909010130;18.8
BER;201909010140;19.1
BER;201909010150;18.5
BER;201909010200;18.9
BER;201909010210;18.7
BER;201909010220;18.9
BER;201909010230;18.9
BER;201909010240;18.8
BER;201909010250;18.9
BER;201909010300;18.9
BER;201909010310;18.4
BER;201909010320;18.3
BER;201909010330;18.0
BER;201909010340;18.0
BER;201909010350;18.1
BER;201909010400;18.0
BER;201909010410;18.2
BER;201909010420;17.8
BER;201909010430;16.7
BER;201909010440;17.1
BER;201909010450;17.1
BER;201909010500;16.5
BER;201909010510;16.7
BER;201909010520;17.0
BER;201909010530;17.0
BER;201909010540;17.2
BER;201909010550;17.2
BER;201909010600;17.3
BER;201909010610;17.6
BER;201909010620;17.6
BER;201909010630;17.5
BER;201909010640;17.8
BER;201909010650;18.0
BER;201909010700;18.2
BER;201909010710;18.6
BER;201909010720;18.7
BER;201909010730;19.3
BER;201909010740;19.1
BER;201909010750;19.2
BER;201909010800;19.4
BER;201909010810;19.9
BER;201909010820;20.3
BER;201909010830;20.5
BER;201909010840;20.7
BER;201909010850;20.5
BER;201909010900;20.7
BER;201909010910;20.8
BER;201909010920;20.7
BER;201909010930;20.9
BER;201909010940;20.9
BER;201909010950;21.1
BER;201909011000;21.3
BER;201909011010;22.4
BER;201909011020;22.1
BER;201909011030;22.3
BER;201909011040;22.5
BER;201909011050;22.4
BER;201909011100;23.0
BER;201909011110;22.7
BER;201909011120;22.5
BER;201909011130;23.5
BER;201909011140;22.9
BER;201909011150;23.1
BER;201909011200;23.4
BER;201909011210;23.9
BER;201909011220;23.7
BER;201909011230;23.5
BER;201909011240;23.4
BER;201909011250;23.5
BER;201909011300;24.1
BER;201909011310;23.9
BER;201909011320;24.1
BER;201909011330;23.9
BER;201909011340;23.8
BER;201909011350;24.6
BER;201909011400;24.4
BER;201909011410;23.7
BER;201909011420;23.1
BER;201909011430;22.8
BER;201909011440;23.1
BER;201909011450;22.6
BER;201909011500;22.4
BER;201909011510;22.4
BER;201909011520;21.8
BER;201909011530;21.1
BER;201909011540;18.7
BER;201909011550;18.8
BER;201909011600;18.9
BER;201909011610;18.8
BER;201909011620;18.5
BER;201909011630;18.4
BER;201909011640;18.5
BER;201909011650;18.6
BER;201909011700;18.5
BER;201909011710;18.4
BER;201909011720;18.5
BER;201909011730;18.5
BER;201909011740;18.4
BER;201909011750;18.2
BER;201909011800;18.1
BER;201909011810;18.1
BER;201909011820;18.1
BER;201909011830;17.9
BER;201909011840;17.9
BER;201909011850;18.0
BER;201909011900;17.6
BER;201909011910;17.5
BER;201909011920;17.5
BER;201909011930;17.5
BER;201909011940;17.5
BER;201909011950;17.5
BER;201909012000;17.6
