"p_id","time_20_21","time_21_22","time_22_23","time_23_00","time_00_01","time_01_02","time_02_03","time_03_04","time_04_05","time_05_06","time_06_07","time_07_08","time_08_09","time_09_10","time_10_11","time_11_12","time_12_13","time_13_14","time_20_22","time_21_23","time_22_00","time_23_01","time_00_02","time_01_03","time_02_04","time_03_05","time_04_06","time_05_07","time_06_08","time_07_09","time_08_10","time_09_11","time_10_12","time_11_13","time_12_14","time_20_23","time_21_00","time_22_01","time_23_02","time_00_03","time_01_04","time_02_05","time_03_06","time_04_07","time_05_08","time_06_09","time_07_10","time_08_11","time_09_12","time_10_13","time_11_14","time_20_00","time_21_01","time_22_02","time_23_03","time_00_04","time_01_05","time_02_06","time_03_07","time_04_08","time_05_09","time_06_10","time_07_11","time_08_12","time_09_13","time_10_14","night_22_06"
6620,29.617,28.346,26.721,26,NA,NA,22.537,21.926,24.05,24.7,NA,NA,NA,NA,NA,NA,NA,NA,28.843,27.541,26.501,26,NA,22.537,22.144,22.892,24.254,24.7,NA,NA,NA,NA,NA,NA,NA,28.05,27.266,26.501,26,22.537,22.144,22.81,23.203,24.254,24.7,NA,NA,NA,NA,NA,NA,27.761,27.266,26.501,24.098,22.144,22.81,23.071,23.203,24.254,24.7,NA,NA,NA,NA,NA,24.267
6621,25.541,25.1,NA,NA,NA,NA,NA,NA,NA,NA,23.2,24.465,26.757,27.7,NA,33.409,34.406,35.2,25.376,25.1,NA,NA,NA,NA,NA,NA,NA,23.2,24.185,25.641,26.883,27.7,33.409,34.06,34.59,25.376,25.1,NA,NA,NA,NA,NA,NA,23.2,24.185,25.344,25.791,26.883,32.111,34.06,34.248,25.376,25.1,NA,NA,NA,NA,NA,23.2,24.185,25.344,25.497,25.791,28.941,33.469,34.248,NA
6622,28.607,28.011,27.374,27.1,NA,NA,25.768,25.46,25.359,25.619,26.587,28.415,30.248,30.9,NA,35.282,35.751,36.1,28.245,27.696,27.29,27.1,NA,25.768,25.57,25.414,25.503,25.951,27.769,29.356,30.335,30.9,35.282,35.589,35.832,27.919,27.589,27.29,27.1,25.768,25.57,25.496,25.488,25.744,26.898,28.774,29.468,30.335,34.286,35.589,35.673,27.803,27.589,27.29,26.369,25.57,25.496,25.533,25.66,26.517,27.866,28.899,29.468,31.895,35.153,35.673,26.065
6623,24.544,23.986,23.267,22.8,NA,NA,20.211,20,20.274,21.514,24.289,27.667,30.357,31.3,NA,36.106,36.761,37.3,24.204,23.63,23.125,22.8,NA,20.211,20.075,20.125,20.958,22.463,26.472,29.048,30.483,31.3,36.106,36.534,36.886,23.854,23.481,23.125,22.8,20.211,20.075,20.145,20.623,21.7,24.464,28.048,29.212,30.483,35.014,36.534,36.66,23.705,23.481,23.125,21.378,20.075,20.145,20.557,21.198,23.424,26.166,28.238,29.212,32.256,36.048,36.66,21.334
6629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6634,26.3,NA,NA,NA,NA,NA,20.111,19.705,19.865,20.784,22.497,24.763,26.751,27.4,NA,31.8,32.439,32.9,26.3,NA,NA,NA,NA,20.111,19.85,19.778,20.372,21.37,23.962,25.783,26.837,27.4,31.8,32.218,32.546,26.3,NA,NA,NA,20.111,19.85,19.855,20.139,20.845,22.675,25.093,25.901,26.837,30.8,32.218,32.33,26.3,NA,NA,20.111,19.85,19.855,20.135,20.509,21.978,23.852,25.228,25.901,28.402,31.77,32.33,20.135
6635,29.814,28.738,27.48,27,NA,NA,23.811,23.357,23.1,23.377,24.282,25.675,27.001,27.5,NA,31.168,31.647,32,29.159,28.115,27.333,27,NA,23.811,23.518,23.24,23.253,23.687,25.182,26.355,27.068,27.5,31.168,31.481,31.729,28.531,27.916,27.333,27,23.811,23.518,23.372,23.289,23.482,24.451,25.92,26.439,27.068,30.334,31.481,31.566,28.315,27.916,27.333,25.249,23.518,23.372,23.374,23.445,24.116,25.188,26.012,26.439,28.361,31.111,31.566,24.572
6643,27.659,27.202,26.567,26.1,NA,NA,22.621,22.161,22.294,23.459,26.036,29.008,30.775,31.3,NA,33.659,33.962,34.2,27.381,26.887,26.424,26.1,NA,22.621,22.325,22.221,22.936,24.34,27.956,29.915,30.845,31.3,33.659,33.857,34.017,27.077,26.747,26.424,26.1,22.621,22.325,22.314,22.665,23.627,26.135,29.099,30.016,30.845,33.123,33.857,33.914,26.939,26.747,26.424,24.19,22.325,22.314,22.658,23.194,25.182,27.475,29.228,30.016,31.732,33.619,33.914,23.798
6645,28.034,27.347,26.984,26.9,NA,NA,24.653,24.196,24.325,24.858,25.62,26.418,27.585,28.1,NA,33.2,34.643,35.6,27.616,27.167,26.959,26.9,NA,24.653,24.359,24.255,24.619,25.118,26.135,27.017,27.654,28.1,33.2,34.143,34.865,27.38,27.12,26.959,26.9,24.653,24.359,24.347,24.471,24.842,25.618,26.723,27.096,27.654,32.041,34.143,34.383,27.312,27.12,26.959,25.666,24.359,24.347,24.501,24.651,25.297,26.186,26.804,27.096,29.403,33.582,34.383,25.245
6649,26.552,25.853,25.212,24.877,NA,NA,22.96,22.571,22.822,23.619,24.73,25.973,27.143,27.6,NA,31.104,32.014,32.9,26.127,25.536,25.11,24.877,NA,22.96,22.71,22.685,23.261,23.999,25.534,26.573,27.203,27.6,31.104,31.698,32.219,25.785,25.418,25.11,24.877,22.96,22.71,22.749,23.02,23.588,24.758,26.186,26.648,27.203,30.307,31.698,31.896,25.657,25.418,25.11,23.824,22.71,22.749,23.011,23.288,24.278,25.446,26.269,26.648,28.433,31.318,31.896,23.646
6654,25.786,24.904,23.764,23.2,NA,NA,NA,NA,NA,22.7,23.802,26.451,28.883,29.7,NA,32.494,32.728,32.9,25.249,24.34,23.592,23.2,NA,NA,NA,NA,22.7,23.197,25.515,27.699,28.991,29.7,32.494,32.647,32.768,24.694,24.136,23.592,23.2,NA,NA,NA,22.7,23.197,24.665,26.881,27.845,28.991,31.859,32.647,32.688,24.483,24.136,23.592,23.2,NA,NA,22.7,23.197,24.665,26.026,27.046,27.845,30.096,32.373,32.688,23.319
6658,29.676,29.205,28.562,28.3,NA,NA,NA,NA,25,25.699,26.934,27.71,28.032,28.2,NA,30.661,31.124,31.5,29.389,28.887,28.492,28.3,NA,NA,NA,25,25.439,26.121,27.435,27.875,28.054,28.2,30.661,30.964,31.211,29.08,28.797,28.492,28.3,NA,NA,25,25.439,25.807,26.731,27.677,27.899,28.054,30.102,30.964,31.052,28.986,28.797,28.492,28.3,NA,25,25.439,25.807,26.396,27.107,27.708,27.899,28.876,30.707,31.052,26.851
6660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6664,28.366,27.314,26.387,26.1,NA,NA,23.539,22.885,22.6,23.653,26.031,27.6,NA,NA,NA,NA,NA,NA,27.726,26.855,26.3,26.1,NA,23.539,23.117,22.755,23.181,24.467,26.706,27.6,NA,NA,NA,NA,NA,27.226,26.72,26.3,26.1,23.539,23.117,22.937,23.077,23.816,25.11,26.706,27.6,NA,NA,NA,NA,27.067,26.72,26.3,24.694,23.117,22.937,23.152,23.541,24.361,25.11,26.706,27.6,NA,NA,NA,24.105
6665,27.428,26.678,26.4,26.4,NA,NA,26.316,26.1,26.1,26.1,26.1,26.1,26.719,27.2,NA,31.33,32.039,32.6,26.971,26.54,26.4,26.4,NA,26.316,26.177,26.1,26.1,26.1,26.1,26.417,26.783,27.2,31.33,31.794,32.169,26.758,26.515,26.4,26.4,26.316,26.177,26.15,26.1,26.1,26.1,26.351,26.475,26.783,30.392,31.794,31.927,26.707,26.515,26.4,26.354,26.177,26.15,26.135,26.1,26.1,26.279,26.401,26.475,28.217,31.367,31.927,26.215
6666,27.327,26.419,25.732,25.403,NA,NA,22.482,21.838,21.525,21.743,22.267,22.6,NA,NA,NA,30.568,31.512,32.2,26.775,26.079,25.631,25.403,NA,22.482,22.067,21.696,21.645,21.922,22.411,22.6,NA,NA,30.568,31.185,31.671,26.385,25.958,25.631,25.403,22.482,22.067,21.878,21.713,21.784,22.062,22.411,22.6,NA,30.568,31.185,31.352,26.246,25.958,25.631,23.799,22.067,21.878,21.837,21.8,21.902,22.062,22.411,22.6,30.568,31.185,31.352,22.986
6671,26.441,25.953,25.8,25.738,NA,NA,22.995,22.543,22.892,23.686,24.889,26.516,28.905,29.8,NA,34.9,35.321,35.6,26.144,25.878,25.781,25.738,NA,22.995,22.704,22.702,23.33,24.097,25.941,27.742,29.024,29.8,34.9,35.175,35.386,26.016,25.853,25.781,25.738,22.995,22.704,22.77,23.055,23.677,25.027,27.143,27.892,29.024,33.741,35.175,35.245,25.977,25.853,25.781,24.232,22.704,22.77,23.046,23.343,24.498,26.147,27.298,27.892,30.877,34.676,35.245,23.874
6676,28.867,27.839,26.95,26.533,NA,NA,24.043,23.376,23.387,24.228,25.534,26.989,28.828,29.8,NA,34.2,34.949,35.4,28.241,27.399,26.822,26.533,NA,24.043,23.613,23.381,23.851,24.674,26.475,27.933,28.958,29.8,34.2,34.689,35.053,27.759,27.244,26.822,26.533,24.043,23.613,23.534,23.685,24.225,25.564,27.429,28.069,28.958,33.2,34.689,34.807,27.586,27.244,26.822,25.166,23.613,23.534,23.743,23.975,25.024,26.507,27.568,28.069,30.611,34.235,34.807,24.675
6677,27.604,26.792,25.705,25.1,NA,NA,22.142,21.724,21.478,22.446,23.839,25.608,27.544,28.3,NA,33.4,34.23,34.8,27.11,26.254,25.52,25.1,NA,22.142,21.873,21.612,22.012,22.922,24.983,26.601,27.645,28.3,33.4,33.942,34.362,26.585,26.047,25.52,25.1,22.142,21.873,21.735,21.912,22.419,23.955,26.021,26.725,27.645,32.241,33.942,34.084,26.375,26.047,25.52,23.476,21.873,21.735,21.949,22.214,23.341,24.991,26.155,26.725,29.46,33.418,34.084,23.03
6681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6682,25.581,25.2,NA,NA,NA,NA,NA,NA,NA,21.2,22.564,24.932,26.823,27.4,NA,32.6,33.356,33.9,25.446,25.2,NA,NA,NA,NA,NA,NA,21.2,21.866,24.094,25.902,26.9,27.4,32.6,33.094,33.482,25.446,25.2,NA,NA,NA,NA,NA,21.2,21.866,23.309,25.201,26.011,26.9,31.418,33.094,33.227,25.446,25.2,NA,NA,NA,NA,21.2,21.866,23.309,24.476,25.33,26.011,28.697,32.565,33.227,21.2
6685,26.048,25.35,24.603,24.3,NA,NA,21.337,21.051,21.747,22.1,NA,NA,NA,NA,NA,33.8,33.862,33.9,25.623,24.98,24.51,24.3,NA,21.337,21.153,21.368,21.88,22.1,NA,NA,NA,NA,33.8,33.84,33.871,25.242,24.858,24.51,24.3,21.337,21.153,21.361,21.526,21.88,22.1,NA,NA,NA,33.8,33.84,33.85,25.109,24.858,24.51,22.673,21.153,21.361,21.49,21.526,21.88,22.1,NA,NA,33.8,33.84,33.85,22.513
6688,26.572,25.747,24.767,24.3,NA,NA,21.989,21.567,21.824,23.063,24.792,26.115,27.14,27.6,NA,30.798,31.328,31.8,26.07,25.262,24.624,24.3,NA,21.989,21.717,21.684,22.508,23.654,25.647,26.641,27.201,27.6,30.798,31.145,31.438,25.583,25.09,24.624,24.3,21.989,21.717,21.755,22.179,23.016,24.6,26.252,26.711,27.201,30.071,31.145,31.253,25.402,25.09,24.624,23.031,21.717,21.755,22.148,22.588,23.911,25.333,26.331,26.711,28.335,30.815,31.253,22.898
6691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6692,27.841,26.92,25.845,25.4,NA,NA,22.853,22.255,22.149,22.742,23.987,25.436,26.887,27.4,NA,30.4,31.108,31.6,27.28,26.388,25.709,25.4,NA,22.853,22.468,22.207,22.476,23.168,24.923,26.18,26.955,27.4,30.4,30.863,31.222,26.744,26.211,25.709,25.4,22.853,22.468,22.356,22.399,22.813,24.04,25.72,26.269,26.955,29.718,30.863,30.984,26.554,26.211,25.709,24.001,22.468,22.356,22.472,22.648,23.571,24.862,25.818,26.269,28.041,30.541,30.984,23.452
6693,27.167,26.435,25.543,25.2,NA,NA,23.326,23.013,22.667,22.538,22.815,23.1,NA,NA,NA,32.633,33.542,34.2,26.721,25.993,25.438,25.2,NA,23.326,23.124,22.856,22.596,22.633,22.937,23.1,NA,NA,32.633,33.227,33.695,26.281,25.852,25.438,25.2,23.326,23.124,22.965,22.742,22.645,22.729,22.937,23.1,NA,32.633,33.227,33.387,26.128,25.852,25.438,24.171,23.124,22.965,22.836,22.753,22.71,22.729,22.937,23.1,32.633,33.227,33.387,23.624
6698,27.235,26.52,25.579,25.1,NA,NA,22.935,22.497,22.226,22.677,23.682,25.131,27.342,28.5,NA,34.759,35.656,36.4,26.8,26.054,25.433,25.1,NA,22.935,22.653,22.373,22.475,23.021,24.619,26.265,27.496,28.5,34.759,35.345,35.829,26.344,25.883,25.433,25.1,22.935,22.653,22.503,22.482,22.744,23.832,25.723,26.428,27.496,33.336,35.345,35.519,26.168,25.883,25.433,23.911,22.653,22.503,22.556,22.671,23.434,24.846,25.886,26.428,29.786,34.709,35.519,23.427
6701,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26.315,27.575,29.087,29.9,NA,33.714,34.035,34.3,NA,NA,NA,NA,NA,NA,NA,NA,26,26.159,27.13,28.351,29.195,29.9,33.714,33.924,34.096,NA,NA,NA,NA,NA,NA,NA,26,26.159,26.839,27.923,28.464,29.195,32.847,33.924,33.986,NA,NA,NA,NA,NA,NA,26,26.159,26.839,27.595,28.039,28.464,30.62,33.55,33.986,26
6706,25.76,24.971,23.939,23.5,NA,NA,21.753,21.597,21.761,22.186,23.072,24.594,26.305,26.9,NA,30.7,31.441,32,25.28,24.46,23.805,23.5,NA,21.753,21.653,21.672,21.996,22.489,24.056,25.472,26.384,26.9,30.7,31.184,31.57,24.779,24.288,23.805,23.5,21.753,21.653,21.691,21.856,22.235,23.299,24.968,25.576,26.384,29.836,31.184,31.319,24.598,24.288,23.805,22.54,21.653,21.691,21.84,22.047,22.917,24.167,25.081,25.576,27.745,30.786,31.319,22.435
6709,27.561,26.104,25,24.304,NA,NA,21.494,20.829,20.337,21.271,22.807,25.831,28.575,29.8,NA,36.01,36.664,37.1,26.674,25.558,24.787,24.304,NA,21.494,21.066,20.605,20.852,21.797,24.762,27.239,28.738,29.8,36.01,36.437,36.765,26.049,25.333,24.787,24.304,21.494,21.066,20.811,20.844,21.288,23.348,26.308,27.426,28.738,34.599,36.437,36.547,25.802,25.333,24.787,22.761,21.066,20.811,20.949,21.152,22.601,24.858,26.513,27.426,31.031,35.821,36.547,22.111
6711,29.3,28.45,26.9,26.223,NA,NA,22.943,22.302,22,22.168,22.51,22.7,NA,NA,NA,NA,NA,NA,28.729,27.682,26.693,26.223,NA,22.943,22.53,22.165,22.093,22.285,22.59,22.7,NA,NA,NA,NA,NA,28.003,27.421,26.693,26.223,22.943,22.53,22.345,22.166,22.185,22.368,22.59,22.7,NA,NA,NA,NA,27.738,27.421,26.693,24.422,22.53,22.345,22.292,22.22,22.257,22.368,22.59,22.7,NA,NA,NA,23.624
6716,27.007,26.227,25.546,25.4,NA,NA,23.071,23.059,23.1,NA,NA,NA,NA,NA,NA,31.1,31.317,31.5,26.532,25.89,25.502,25.4,NA,23.071,23.063,23.067,23.1,NA,NA,NA,NA,NA,31.1,31.242,31.359,26.164,25.802,25.502,25.4,23.071,23.063,23.068,23.067,23.1,NA,NA,NA,NA,31.1,31.242,31.284,26.056,25.802,25.502,24.121,23.063,23.068,23.068,23.067,23.1,NA,NA,NA,31.1,31.242,31.284,24.173
6718,25.627,25.228,24.647,24.3,NA,NA,22.011,21.548,22.141,24.431,26.2,NA,NA,NA,NA,35.6,35.784,35.9,25.385,24.94,24.541,24.3,NA,22.011,21.713,21.817,23.404,24.778,26.2,NA,NA,NA,35.6,35.72,35.811,25.109,24.826,24.541,24.3,22.011,21.713,21.862,22.755,23.736,24.778,26.2,NA,NA,35.6,35.72,35.75,24.995,24.826,24.541,23.043,21.713,21.862,22.635,23.033,23.736,24.778,26.2,NA,35.6,35.72,35.75,23.212
6723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.774,32.586,33.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.774,32.305,32.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.774,32.305,32.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.774,32.305,32.452,NA
6727,27.165,26.296,25.801,25.7,NA,NA,23.087,22.545,22.736,23.308,24.282,25.886,28.364,29.6,NA,NA,NA,NA,26.636,26.051,25.77,25.7,NA,23.087,22.738,22.632,23.052,23.641,25.319,27.158,28.529,29.6,NA,NA,NA,26.324,25.988,25.77,25.7,23.087,22.738,22.737,22.874,23.325,24.504,26.554,27.336,28.529,29.6,NA,NA,26.236,25.988,25.77,24.265,22.738,22.737,22.909,23.095,24.066,25.619,26.732,27.336,28.529,29.6,NA,23.775
6729,26.141,25.084,24.224,23.891,NA,NA,21.046,20.455,20.271,21.099,23.116,25.77,28.163,29.1,NA,34.32,35.134,35.8,25.497,24.658,24.122,23.891,NA,21.046,20.666,20.372,20.728,21.79,24.832,26.998,28.288,29.1,34.32,34.852,35.288,25.022,24.521,24.122,23.891,21.046,20.666,20.528,20.633,21.26,23.32,26.183,27.151,28.288,33.133,34.852,35.008,24.862,24.521,24.122,22.329,20.666,20.528,20.7,21.023,22.564,24.719,26.354,27.151,30.19,34.317,35.008,21.736
6731,27.639,26.45,25.214,24.718,NA,NA,22.137,21.526,21.164,21.599,22.892,24.82,26.915,27.8,NA,33.93,35.256,36.1,26.915,25.838,25.063,24.718,NA,22.137,21.744,21.361,21.404,22.041,24.138,25.895,27.033,27.8,33.93,34.796,35.451,26.28,25.638,25.063,24.718,22.137,21.744,21.541,21.446,21.735,23.11,25.264,26.034,27.033,32.537,34.796,35.011,26.059,25.638,25.063,23.301,21.744,21.541,21.558,21.673,22.627,24.208,25.413,26.034,29.208,34.146,35.011,22.619
6734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,24.5,27.389,28.6,NA,33.554,34.03,34.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,24.168,25.982,27.55,28.6,33.554,33.865,34.093,NA,NA,NA,NA,NA,NA,NA,NA,23,24.168,25.619,26.173,27.55,32.428,33.865,33.937,NA,NA,NA,NA,NA,NA,NA,23,24.168,25.619,25.812,26.173,29.443,33.376,33.937,NA
6738,25.628,24.453,23.361,22.8,NA,NA,19.961,19.49,19.609,20.887,23.961,26.1,NA,NA,NA,NA,NA,NA,24.913,23.912,23.19,22.8,NA,19.961,19.657,19.544,20.314,21.939,24.877,26.1,NA,NA,NA,NA,NA,24.333,23.713,23.19,22.8,19.961,19.657,19.64,20.026,21.127,22.789,24.877,26.1,NA,NA,NA,NA,24.117,23.713,23.19,21.241,19.657,19.64,20.016,20.644,21.839,22.789,24.877,26.1,NA,NA,NA,20.977
6739,25.362,24.386,23.289,22.8,NA,NA,NA,NA,21.8,22.559,23.767,25.162,28.826,31.5,NA,36.6,36.906,37.1,24.768,23.843,23.14,22.8,NA,NA,NA,21.8,22.302,22.971,24.669,27.042,29.182,31.5,36.6,36.8,36.951,24.215,23.656,23.14,22.8,NA,NA,21.8,22.302,22.676,23.814,26.355,27.367,29.182,35.441,36.8,36.85,24.016,23.656,23.14,22.8,NA,21.8,22.302,22.676,23.468,25.261,26.656,27.367,31.521,36.308,36.85,22.711
6741,27.617,27.117,26.397,26.031,NA,NA,23.995,23.1,23.102,23.2,23.777,25.249,27.202,28.1,NA,33.518,34.352,35.1,27.313,26.76,26.285,26.031,NA,23.995,23.42,23.101,23.156,23.398,24.728,26.251,27.322,28.1,33.518,34.063,34.526,26.97,26.63,26.285,26.031,23.995,23.42,23.309,23.137,23.295,24.11,25.732,26.386,27.322,32.287,34.063,34.234,26.838,26.63,26.285,24.913,23.42,23.309,23.276,23.237,23.86,25.003,25.87,26.386,29.276,33.509,34.234,24.187
6742,27.725,26.62,25.393,25,NA,NA,23.321,22.1,22.1,22.1,23.044,24.875,27.006,28,NA,33.8,33.8,33.8,27.053,26.012,25.273,25,NA,23.321,22.536,22.1,22.1,22.424,24.227,25.968,27.138,28,33.8,33.8,33.8,26.432,25.831,25.273,25,23.321,22.536,22.384,22.1,22.311,23.366,25.354,26.116,27.138,32.482,33.8,33.8,26.23,25.831,25.273,24.078,22.536,22.384,22.298,22.249,23.052,24.417,25.509,26.116,29.239,33.261,33.8,23.199
6744,31.4,NA,28.4,28.4,NA,NA,25.579,24.366,23.4,23.957,25.344,27.208,29.02,29.7,NA,36.6,37.341,37.9,31.4,28.4,28.4,28.4,NA,25.579,24.797,23.927,23.707,24.431,26.549,28.138,29.11,29.7,36.6,37.084,37.47,28.919,28.4,28.4,28.4,25.579,24.797,24.309,23.937,24.072,25.499,27.551,28.252,29.11,35.032,37.084,37.219,28.711,28.4,28.4,26.851,24.797,24.309,24.203,24.158,24.978,26.516,27.677,28.252,31.472,36.398,37.219,25.161
6746,26.266,25.365,24.328,23.9,NA,NA,21.4,20.971,21.622,23.241,25.821,28.483,31.112,32.3,NA,35.391,35.548,35.7,25.718,24.852,24.198,23.9,NA,21.4,21.124,21.267,22.516,24.124,27.541,29.832,31.27,32.3,35.391,35.493,35.583,25.199,24.682,24.198,23.9,21.4,21.124,21.298,21.976,23.251,25.799,28.989,30.012,31.27,34.688,35.493,35.528,25.015,24.682,24.198,22.527,21.124,21.298,21.883,22.579,24.763,27.333,29.183,30.012,32.569,35.197,35.528,22.584
6749,28.927,28.222,27.7,27.7,NA,NA,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,NA,23.6,23.6,23.6,28.498,27.964,27.7,27.7,NA,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,28.2,27.917,27.7,27.7,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,28.13,27.917,27.7,25.449,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,24.841
6750,28.154,27,25.693,25.177,NA,NA,22.511,21.825,22.452,24.015,25.425,25.9,NA,NA,NA,NA,38.7,38.7,27.451,26.353,25.535,25.177,NA,22.511,22.069,22.11,23.314,24.496,25.652,25.9,NA,NA,NA,38.7,38.7,26.794,26.143,25.535,25.177,22.511,22.069,22.203,22.793,23.783,24.832,25.652,25.9,NA,NA,38.7,38.7,26.566,26.143,25.535,23.713,22.069,22.203,22.748,23.206,24.143,24.832,25.652,25.9,NA,38.7,38.7,23.592
6752,27.96,27.554,27.217,27.064,NA,NA,24.946,24.529,24.329,24.3,24.562,25.351,26.718,27.4,NA,32.836,33.784,34.5,27.713,27.387,27.17,27.064,NA,24.946,24.677,24.438,24.313,24.39,25.072,26.052,26.809,27.4,32.836,33.456,33.95,27.528,27.33,27.17,27.064,24.946,24.677,24.556,24.388,24.369,24.76,25.74,26.151,26.809,31.6,33.456,33.628,27.462,27.33,27.17,25.901,24.677,24.556,24.479,24.416,24.653,25.325,25.837,26.151,28.709,32.893,33.628,25.294
6753,27.452,26.925,26.7,26.7,NA,NA,24.495,23.837,23.63,24.331,25.53,26.742,28.468,29.4,NA,34.955,35.81,36.5,27.131,26.814,26.7,26.7,NA,24.495,24.071,23.743,24.017,24.74,26.313,27.628,28.592,29.4,34.955,35.513,35.97,26.97,26.793,26.7,26.7,24.495,24.071,23.917,23.954,24.353,25.51,27.187,27.757,28.592,33.692,35.513,35.676,26.932,26.793,26.7,25.489,24.071,23.917,24.041,24.201,25.044,26.364,27.317,27.757,30.598,34.945,35.676,24.846
6755,29.799,28.842,27.728,27.3,NA,NA,24.368,23.704,23.463,24.444,25.939,27.266,28.88,29.8,NA,35.175,35.779,36.3,29.216,28.29,27.597,27.3,NA,24.368,23.941,23.595,24.004,24.955,26.797,28.094,29.002,29.8,35.175,35.569,35.9,28.66,28.113,27.597,27.3,24.368,23.941,23.774,23.899,24.435,25.843,27.641,28.219,29.002,33.953,35.569,35.69,28.468,28.113,27.597,25.69,23.941,23.774,23.975,24.219,25.253,26.72,27.768,28.219,30.949,35.033,35.69,25.072
6759,28.26,27.552,26.776,26.455,NA,NA,24.211,23.664,23.331,23.636,24.32,25.221,26.361,26.9,NA,30.997,31.869,32.6,27.829,27.168,26.678,26.455,NA,24.211,23.859,23.513,23.499,23.87,24.902,25.806,26.433,26.9,30.997,31.567,32.039,27.436,27.04,26.678,26.455,24.211,23.859,23.674,23.557,23.682,24.389,25.494,25.886,26.433,30.066,31.567,31.737,27.297,27.04,26.678,25.223,23.859,23.674,23.663,23.677,24.127,24.959,25.576,25.886,27.872,31.133,31.737,24.575
6768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6770,30.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.6,27.937,28.711,29.1,NA,32.177,32.915,33.6,30.9,NA,NA,NA,NA,NA,NA,NA,NA,27.6,27.863,28.335,28.763,29.1,32.177,32.659,33.074,30.9,NA,NA,NA,NA,NA,NA,NA,27.6,27.863,28.245,28.39,28.763,31.478,32.659,32.814,30.9,NA,NA,NA,NA,NA,NA,27.6,27.863,28.245,28.3,28.39,29.84,32.328,32.814,NA
6772,26.848,25.737,24.541,24,NA,NA,20.611,20.039,20.22,21.988,25.084,28,30.475,31.5,NA,34.509,34.903,35.2,26.172,25.144,24.376,24,NA,20.611,20.242,20.121,21.195,23.046,26.968,29.27,30.611,31.5,34.509,34.766,34.972,25.562,24.94,24.376,24,20.611,20.242,20.235,20.791,22.06,24.95,28.39,29.433,30.611,33.825,34.766,34.838,25.342,24.94,24.376,22.139,20.242,20.235,20.762,21.464,23.777,26.546,28.572,29.433,31.84,34.463,34.838,21.856
